AREA_NAME_EN,STATUS_CODE,PRE_REGISTRATION_NUMBER,PROJECT_NAME_EN,MASTER_PROJECT_EN,LAND_TYPE_EN,STATUS_CODE_EN,PROCEDURE_NAME_EN,CREATION_week_category,CREATION_year_category,CREATION_day_name,CREATION_after_min_date,CREATION_hour_category,CREATION_month_name,CURRENT_STATUS_week_category,CURRENT_STATUS_year_category,CURRENT_STATUS_day_name,CURRENT_STATUS_after_min_date,CURRENT_STATUS_hour_category,CURRENT_STATUS_month_name,INSTANCE_DATE_week_category,INSTANCE_DATE_year_category,INSTANCE_DATE_day_name,INSTANCE_DATE_after_min_date,INSTANCE_DATE_month_name,PROCEDURE_DATE_week_category,PROCEDURE_DATE_day_name,PROCEDURE_DATE_after_min_date,PROCEDURE_DATE_month_name,PROCEDURE_YEAR_str,SEPARATED_REFERENCE_str,CREATION_year_after_min_year_str,MUNC_ZIP_CODE_str,SEPARATED_FROM_str,PRE_REGISTRATION_NUMBER_first_portion,CURRENT_STATUS_year_after_min_year,SEPARATED_REFERENCE,INSTANCE_DATE_day_normalized,INSTANCE_DATE_year_after_min_year,tree_3,PROCEDURE_AREA,CREATION_year_after_min_year,PROCEDURE_NUMBER,MUNC_NUMBER,MUNC_ZIP_CODE,ACTUAL_WORTH
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,14,"""2016""",Thursday,1190,"""10""",April,48,2011,Sunday,2589,11,December,26,"""2016""",Tuesday,Rare cases,June,Rare cases,Sunday,Rare cases,May,"""2016.0""",312590.0,"""3""",631.0,27901811.0,SIDRA,7.0,-0.24463373621469897,0.9032258064516129,1,5,-0.0496798157881075,3,0.0438801041600277,0.7346100908606792,-0.18655993111095898,4167888.0
Al Yufrah 2,VACANT,Rare cases,AQUILEGIA @ AKOYA OXYGEN,Dubai Tiger Woods,Residential,Vacant,Delayed Sell,34,"""2017""",Wednesday,1693,"""8""",August,45,2004,Monday,0,9,November,45,"""2018""",Monday,1372,November,24,Thursday,Rare cases,June,"""2018.0""",90787.0,"""4""",916.0,136234873.0,AKOYA,0.0,-0.320149281494146,0.161290322580645,3,4,-0.10170045199204301,4,0.0326303549690974,0.6313914876860071,1.4647622736214299,1300000.0
Al Yufrah 2,VACANT,Rare cases,AQUILEGIA @ AKOYA OXYGEN,Dubai Tiger Woods,Residential,Vacant,Delayed Sell,34,"""2017""",Wednesday,1693,"""8""",August,45,2004,Monday,0,9,November,30,"""2018""",Wednesday,Rare cases,July,4,Monday,Rare cases,January,"""2018.0""",90787.0,"""4""",916.0,136234873.0,AKOYA,0.0,-0.320149281494146,0.806451612903226,3,4,-0.0971745850870929,4,-0.6526261066175699,0.6313914876860071,1.4647622736214299,1470000.0
Wadi Al Safa 7,VACANT,Rare cases,ARABIAN RANCHES- AZALEA COMMUNITY,558 Villa,Residential,Vacant,Delayed Sell,10,"""2015""",Sunday,794,"""11""",March,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,24,"""2015""",Monday,Rare cases,June,6,Sunday,Rare cases,February,"""2015.0""",90787.0,"""2""",665.0,12631339.0,AR,7.0,-0.320149281494146,0.258064516129032,0,5,-0.0535855375572017,2,-0.0113904027345429,0.453104809475209,0.0104399108571162,3551888.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,6,"""2016""",Monday,1131,"""11""",February,48,2011,Sunday,2589,11,December,24,"""2016""",Monday,Rare cases,June,14,Saturday,Rare cases,April,"""2016.0""",312590.0,"""3""",631.0,27901809.0,SIDRA,7.0,-0.24463373621469897,0.419354838709677,1,5,-0.0520948040575475,3,-0.0681282682192349,-0.7536144967305041,-0.18655993111095898,3829888.0
Al Yufrah 2,VACANT,Rare cases,AQUILEGIA @ AKOYA OXYGEN,Dubai Tiger Woods,Residential,Vacant,Delayed Sell,34,"""2017""",Wednesday,1693,"""8""",August,45,2004,Monday,0,9,November,13,"""2018""",Wednesday,Rare cases,March,40,Thursday,Rare cases,October,"""2018.0""",90787.0,"""4""",916.0,136234873.0,AKOYA,0.0,-0.320149281494146,0.9032258064516129,3,4,-0.10170045199204301,4,-1.1838099162415,0.6313914876860071,1.4647622736214299,1300000.0
Jumeirah First,VACANT,Unknown,Unknown,Unknown,Commercial,Vacant,Sell,Rare cases,"""2013""",Thursday,Rare cases,"""10""",July,9,2010,Monday,1946,12,March,44,"""2019""",Tuesday,Rare cases,October,Rare cases,Tuesday,Rare cases,October,"""2019.0""",253306.0,"""0""",332.0,253306.0,Unknown,6.0,-0.26481769939980804,0.9354838709677421,4,5,0.0237850218083551,0,3.2627757313562205,-0.650395893555832,-1.91899971783021,3878000.0
Jumeirah First,VACANT,Unknown,Unknown,Unknown,Commercial,Vacant,Sell,28,"""2013""",Wednesday,Rare cases,"""11""",July,9,2010,Monday,1946,12,March,Rare cases,"""2016""",Tuesday,Rare cases,November,Rare cases,Tuesday,Rare cases,November,"""2016.0""",253306.0,"""0""",332.0,253306.0,Unknown,6.0,-0.26481769939980804,0.9354838709677421,1,5,0.0373924371931994,0,5.45158562828722,-0.00246457090027614,-1.91899971783021,7900000.0
Wadi Al Safa 7,VACANT,Rare cases,ARABIAN RANCHES- AZALEA COMMUNITY,558 Villa,Residential,Vacant,Delayed Sell,10,"""2015""",Sunday,794,"""11""",March,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,51,"""2019""",Tuesday,Rare cases,December,12,Monday,Rare cases,March,"""2019.0""",90787.0,"""2""",665.0,12631339.0,AR,7.0,-0.320149281494146,0.548387096774194,4,5,-0.0559528223546527,2,0.993750231498578,0.33123648140874895,0.0104399108571162,3489888.0
Al Yufrah 2,VACANT,Rare cases,AQUILEGIA @ AKOYA OXYGEN,Dubai Tiger Woods,Residential,Vacant,Delayed Sell,34,"""2017""",Wednesday,1693,"""8""",August,45,2004,Monday,0,9,November,44,"""2018""",Thursday,Rare cases,November,29,Thursday,Rare cases,July,"""2018.0""",90787.0,"""4""",916.0,136234873.0,AKOYA,0.0,-0.320149281494146,0.032258064516129,3,4,-0.10170045199204301,4,-0.0118795222645834,0.6313914876860071,1.4647622736214299,1450000.0
Al Yufrah 2,VACANT,Rare cases,AQUILEGIA @ AKOYA OXYGEN,Dubai Tiger Woods,Residential,Vacant,Delayed Sell,34,"""2017""",Wednesday,1693,"""8""",August,45,2004,Monday,0,9,November,Rare cases,"""2017""",Sunday,Rare cases,December,Rare cases,Saturday,Rare cases,September,"""2017.0""",90787.0,"""4""",916.0,136234873.0,AKOYA,0.0,-0.320149281494146,0.32258064516129,2,4,-0.0930601606280471,4,1.3459162931277,0.6313914876860071,1.4647622736214299,1372000.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,29,"""2016""",Monday,1292,"""11""",July,48,2011,Sunday,2589,11,December,30,"""2016""",Monday,539,July,29,Saturday,559,July,"""2016.0""",312590.0,"""3""",631.0,27896331.0,SIDRA,7.0,-0.24463373621469897,0.806451612903226,1,5,-0.0580577380561646,3,0.252245023957259,0.7848118660410871,-0.18655993111095898,3451888.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,28,"""2016""",Sunday,1292,"""12""",July,48,2011,Sunday,2589,11,December,30,"""2016""",Monday,539,July,29,Saturday,559,July,"""2016.0""",312590.0,"""3""",631.0,27896331.0,SIDRA,7.0,-0.24463373621469897,0.806451612903226,1,5,-0.0532769557227733,3,0.24784294818689498,-0.579550397740489,-0.18655993111095898,3632888.0
Wadi Al Safa 7,VACANT,Rare cases,ARABIAN RANCHES- AZALEA COMMUNITY,558 Villa,Residential,Vacant,Delayed Sell,10,"""2015""",Sunday,794,"""11""",March,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,Rare cases,"""2017""",Sunday,Rare cases,February,Rare cases,Thursday,Rare cases,September,"""2017.0""",90787.0,"""2""",665.0,12631339.0,AR,7.0,-0.320149281494146,0.8387096774193549,2,5,-0.0585049581060609,2,-0.776373347717804,0.316926629604988,0.0104399108571162,4156888.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,29,"""2016""",Monday,1292,"""8""",July,48,2011,Sunday,2589,11,December,30,"""2016""",Monday,539,July,29,Saturday,559,July,"""2016.0""",312590.0,"""3""",631.0,27896331.0,SIDRA,7.0,-0.24463373621469897,0.806451612903226,1,5,-0.0513494373077203,3,0.25371238254738,0.658134489417626,-0.18655993111095898,4156888.0
Rare cases,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,Rare cases,"""2017""",Sunday,Rare cases,"""12""",July,Rare cases,Rare cases,Rare cases,Rare cases,9,Rare cases,Rare cases,"""2018""",Monday,Rare cases,November,Rare cases,Tuesday,Rare cases,May,"""2018.0""",Rare cases,"""4""",Rare cases,Rare cases,Rare cases,11.0,-0.26064363238932503,0.8387096774193549,3,5,-0.0582097928731293,4,0.15588847653929,-0.14485932573442598,-0.823912361007672,3082971.0
Wadi Al Safa 7,VACANT,Rare cases,ARABIAN RANCHES- AZALEA COMMUNITY,558 Villa,Residential,Vacant,Delayed Sell,10,"""2015""",Sunday,794,"""11""",March,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,Rare cases,"""2019""",Thursday,Rare cases,August,31,Tuesday,Rare cases,July,"""2019.0""",90787.0,"""2""",665.0,12631339.0,AR,6.75,-0.320149281494146,0.9354838709677421,4,5,-0.0475912981550919,2,0.0106199761172772,0.202682402909385,0.0104399108571162,5097888.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,28,"""2016""",Sunday,1292,"""12""",July,48,2011,Sunday,2589,11,December,30,"""2016""",Monday,539,July,29,Thursday,557,July,"""2016.0""",312590.0,"""3""",631.0,27896331.0,SIDRA,7.0,-0.24463373621469897,0.806451612903226,1,5,-0.0418087429099329,3,0.256647099727623,0.8068631130829491,-0.18655993111095898,3916888.0
Island 2,VACANT,Rare cases,Unknown,Unknown,Commercial,Vacant,Delayed Sell,24,"""2015""",Sunday,892,"""10""",June,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,Rare cases,"""2015""",Thursday,Rare cases,September,16,Wednesday,Rare cases,April,"""2015.0""",11459115.0,"""2""",302.0,11459115.0,JB,12.75,3.5503370862989403,0.32258064516129,0,10,0.21285773303650699,2,1.19282188022504,-1.8655603582031102,-2.09282310780204,39708860.0
Wadi Al Safa 7,VACANT,Rare cases,ARABIAN RANCHES- AZALEA COMMUNITY,558 Villa,Residential,Vacant,Delayed Sell,10,"""2015""",Sunday,794,"""11""",March,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,5,"""2019""",Monday,Rare cases,January,31,Tuesday,Rare cases,July,"""2019.0""",90787.0,"""2""",665.0,12631339.0,AR,7.0,-0.320149281494146,0.9032258064516129,4,5,-0.0647660388046088,2,-1.44451062575306,-0.35692663771148,0.0104399108571162,3803888.0
Wadi Al Safa 7,VACANT,Rare cases,ARABIAN RANCHES- AZALEA COMMUNITY,558 Villa,Residential,Vacant,Delayed Sell,10,"""2015""",Sunday,794,"""11""",March,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,Rare cases,"""2017""",Wednesday,Rare cases,January,Rare cases,Sunday,Rare cases,August,"""2017.0""",90787.0,"""2""",665.0,12631339.0,AR,7.0,-0.320149281494146,0.354838709677419,2,5,-0.0443191381233507,2,-1.5090744037183899,-0.736724179847376,0.0104399108571162,3781888.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,29,"""2016""",Tuesday,1294,"""13""",July,48,2011,Sunday,2589,11,December,12,"""2018""",Wednesday,Rare cases,March,52,Wednesday,Rare cases,December,"""2018.0""",312590.0,"""3""",631.0,27896331.0,SIDRA,7.0,-0.24463373621469897,0.67741935483871,3,5,-0.066550446803695,3,-1.22049388099453,0.782935164165184,-0.18655993111095898,4136888.0
Wadi Al Safa 7,PREMISED,Rare cases,ARABIAN RANCHES - SAMARA COMMUNITY,558 Villa,Residential,Existing Building,Delayed Sell,28,"""2014""",Tuesday,551,"""9""",July,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,Rare cases,"""2019""",Wednesday,Rare cases,April,51,Tuesday,Rare cases,December,"""2019.0""",90787.0,"""1""",665.0,12206039.0,SAMARA,7.0,-0.320149281494146,0.0967741935483871,4,5,-0.0517668426876235,1,-1.07767097822272,-0.00105704449334879,0.0104399108571162,4236355.0
Al Yufrah 2,VACANT,Rare cases,AQUILEGIA @ AKOYA OXYGEN,Dubai Tiger Woods,Residential,Vacant,Delayed Sell,34,"""2017""",Wednesday,1693,"""8""",August,45,2004,Monday,0,9,November,13,"""2019""",Tuesday,Rare cases,March,29,Wednesday,Rare cases,July,"""2019.0""",90787.0,"""4""",916.0,136234873.0,AKOYA,0.0,-0.320149281494146,0.8387096774193549,4,4,-0.10170045199204301,4,-1.1128875843856298,0.6313914876860071,1.4647622736214299,1450000.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,29,"""2016""",Monday,1292,"""11""",July,48,2011,Sunday,2589,11,December,29,"""2016""",Sunday,538,July,29,Thursday,557,July,"""2016.0""",312590.0,"""3""",631.0,27896331.0,SIDRA,7.0,-0.24463373621469897,0.7741935483870971,1,5,-0.0184101898993593,3,0.21115898343386102,0.826568482779932,-0.18655993111095898,4212888.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,29,"""2016""",Monday,1292,"""8""",July,48,2011,Sunday,2589,11,December,30,"""2016""",Monday,539,July,29,Saturday,559,July,"""2016.0""",312590.0,"""3""",631.0,27896331.0,SIDRA,7.0,-0.24463373621469897,0.806451612903226,1,5,-0.0379328358108318,3,0.24833206771693497,0.670333051610996,-0.18655993111095898,4906888.0
Wadi Al Safa 7,VACANT,Rare cases,ARABIAN RANCHES- AZALEA COMMUNITY,558 Villa,Residential,Vacant,Delayed Sell,10,"""2015""",Sunday,794,"""11""",March,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,Rare cases,"""2018""",Thursday,Rare cases,December,31,Tuesday,Rare cases,July,"""2018.0""",90787.0,"""2""",665.0,12631339.0,AR,7.0,-0.320149281494146,0.419354838709677,3,5,-0.0558216378066832,2,0.237082318526005,0.39234658624284496,0.0104399108571162,4071888.0
Jumeirah First,VACANT,Unknown,Unknown,Unknown,Commercial,Vacant,Sell,25,"""2013""",Wednesday,Rare cases,"""8""",June,45,Rare cases,Rare cases,Rare cases,12,November,25,"""2018""",Thursday,Rare cases,June,25,Thursday,Rare cases,June,"""2018.0""",253306.0,"""0""",332.0,253306.0,Unknown,11.0,-0.26481769939980804,0.67741935483871,3,5,0.09942185811381402,0,1.5674874402360202,-0.37358236686012,-1.91899971783021,5112340.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,14,"""2016""",Sunday,Rare cases,"""8""",April,48,2011,Sunday,2589,11,December,23,"""2016""",Tuesday,491,June,9,Sunday,Rare cases,March,"""2016.0""",312590.0,"""3""",631.0,27901811.0,SIDRA,7.0,-0.24463373621469897,0.22580645161290303,1,5,-0.0337841244812939,3,-0.15470242503639403,0.7641681454061529,-0.18655993111095898,5004888.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,6,"""2016""",Tuesday,1132,"""10""",February,48,2011,Sunday,2589,11,December,28,"""2019""",Sunday,Rare cases,July,28,Sunday,Rare cases,July,"""2019.0""",312590.0,"""3""",631.0,27901809.0,SIDRA,7.0,-0.24463373621469897,0.45161290322580605,4,5,-0.0349528595450229,3,-0.37920828932496004,-0.725933144060933,-0.18655993111095898,4800000.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,14,"""2016""",Thursday,1190,"""10""",April,48,2011,Sunday,2589,11,December,26,"""2016""",Tuesday,Rare cases,June,17,Monday,Rare cases,April,"""2016.0""",312590.0,"""3""",631.0,27901811.0,SIDRA,7.0,-0.24463373621469897,0.9032258064516129,1,5,-0.0305209088505507,3,0.040945386979785,0.769329075564887,-0.18655993111095898,5215888.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,6,"""2016""",Monday,1131,"""11""",February,48,2011,Sunday,2589,11,December,Rare cases,"""2019""",Monday,Rare cases,January,4,Monday,Rare cases,January,"""2019.0""",312590.0,"""3""",631.0,27901809.0,SIDRA,7.0,-0.24463373621469897,0.67741935483871,4,5,-0.0520992762580464,3,-1.47874899285589,-0.700597668736241,-0.18655993111095898,3113000.0
Al Yufrah 2,VACANT,Rare cases,AQUILEGIA @ AKOYA OXYGEN,Dubai Tiger Woods,Residential,Vacant,Delayed Sell,34,"""2017""",Wednesday,1693,"""8""",August,45,2004,Monday,0,9,November,30,"""2018""",Sunday,Rare cases,July,5,Sunday,Rare cases,February,"""2018.0""",90787.0,"""4""",916.0,136234873.0,AKOYA,0.0,-0.320149281494146,0.9354838709677421,3,4,-0.0971745850870929,4,-0.6315939668258311,0.6313914876860071,1.4647622736214299,1500000.0
Wadi Al Safa 7,VACANT,Rare cases,ARABIAN RANCHES- AZALEA COMMUNITY,558 Villa,Residential,Vacant,Delayed Sell,10,"""2015""",Sunday,794,"""11""",March,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,Rare cases,"""2015""",Tuesday,Rare cases,November,7,Wednesday,Rare cases,February,"""2015.0""",90787.0,"""2""",665.0,12631339.0,AR,7.0,-0.320149281494146,0.548387096774194,0,5,-0.0625299385551274,2,2.18377804808699,0.453104809475209,0.0104399108571162,3558888.0
Island 2,VACANT,Rare cases,Unknown,Unknown,Commercial,Vacant,Delayed Sell,24,"""2015""",Sunday,892,"""10""",June,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,24,"""2016""",Tuesday,Rare cases,June,Rare cases,Wednesday,Rare cases,November,"""2016.0""",11459115.0,"""2""",302.0,11459115.0,JB,12.75,3.5503370862989403,0.45161290322580605,1,10,0.20443359802996103,2,-0.0593241166785068,-1.8843273769621398,-2.09282310780204,32174188.1
Wadi Al Safa 7,VACANT,Rare cases,ARABIAN RANCHES- AZALEA COMMUNITY,558 Villa,Residential,Vacant,Delayed Sell,10,"""2015""",Sunday,794,"""11""",March,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,Rare cases,"""2018""",Tuesday,Rare cases,November,29,Wednesday,Rare cases,July,"""2018.0""",90787.0,"""2""",665.0,12631339.0,AR,7.0,-0.320149281494146,0.6451612903225811,3,5,-0.0625299385551274,2,0.11333507742577101,-0.610750566427379,0.0104399108571162,3523888.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,14,"""2016""",Thursday,1190,"""10""",April,48,2011,Sunday,2589,11,December,24,"""2016""",Monday,Rare cases,June,14,Saturday,Rare cases,April,"""2016.0""",312590.0,"""3""",631.0,27901811.0,SIDRA,7.0,-0.24463373621469897,0.419354838709677,1,5,-0.0515581399976719,3,-0.0666609096291136,0.7252265814811629,-0.18655993111095898,3872888.0
Wadi Al Safa 7,PREMISED,Rare cases,ARABIAN RANCHES - SAMARA COMMUNITY,558 Villa,Residential,Existing Building,Delayed Sell,28,"""2014""",Monday,550,"""10""",July,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,19,"""2019""",Wednesday,Rare cases,May,5,Saturday,Rare cases,February,"""2019.0""",90787.0,"""1""",665.0,12206039.0,SAMARA,7.0,-0.320149281494146,0.258064516129032,4,5,-0.0502925072564654,1,-0.8424044842732641,0.6760804511059498,0.0104399108571162,4915888.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,14,"""2016""",Thursday,1190,"""10""",April,48,2011,Sunday,2589,11,December,23,"""2016""",Tuesday,491,June,17,Wednesday,Rare cases,April,"""2016.0""",312590.0,"""3""",631.0,27901811.0,SIDRA,7.0,-0.24463373621469897,0.22580645161290303,1,5,-0.0475555205511002,3,-0.151278588326111,0.739771021019412,-0.18655993111095898,4140888.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,14,"""2016""",Thursday,1190,"""10""",April,48,2011,Sunday,2589,11,December,21,"""2016""",Sunday,Rare cases,May,15,Thursday,Rare cases,April,"""2016.0""",312590.0,"""3""",631.0,27901811.0,SIDRA,7.0,-0.24463373621469897,0.9354838709677421,1,5,-0.0315062836938222,3,-0.228559474072502,0.7660448472820559,-0.18655993111095898,5114888.0
Wadi Al Safa 7,VACANT,Rare cases,ARABIAN RANCHES- AZALEA COMMUNITY,558 Villa,Residential,Vacant,Delayed Sell,10,"""2015""",Sunday,794,"""11""",March,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,6,"""2019""",Thursday,Rare cases,February,30,Saturday,Rare cases,July,"""2019.0""",90787.0,"""2""",665.0,12631339.0,AR,6.75,-0.320149281494146,0.22580645161290303,4,5,-0.0580577380561646,2,-1.37701213060747,-0.17430008641265698,0.0104399108571162,4038888.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,29,"""2016""",Tuesday,1294,"""13""",July,48,2011,Sunday,2589,11,December,30,"""2016""",Wednesday,541,July,30,Monday,Rare cases,July,"""2016.0""",312590.0,"""3""",631.0,27896331.0,SIDRA,7.0,-0.24463373621469897,0.870967741935484,1,5,-0.0311544705879038,3,0.318276160512719,0.8181233243383679,-0.18655993111095898,4713888.0
Al Yufrah 2,VACANT,Rare cases,AQUILEGIA @ AKOYA OXYGEN,Dubai Tiger Woods,Residential,Vacant,Delayed Sell,34,"""2017""",Wednesday,1693,"""8""",August,45,2004,Monday,0,9,November,44,"""2018""",Wednesday,1367,October,17,Tuesday,Rare cases,April,"""2018.0""",90787.0,"""4""",916.0,136234873.0,AKOYA,0.0,-0.320149281494146,1.0,3,4,-0.10170045199204301,4,-0.0324225425262822,0.6313914876860071,1.4647622736214299,1300000.0
Wadi Al Safa 7,VACANT,Rare cases,ARABIAN RANCHES- AZALEA COMMUNITY,558 Villa,Residential,Vacant,Delayed Sell,10,"""2015""",Sunday,794,"""11""",March,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,23,"""2015""",Sunday,Rare cases,June,6,Sunday,Rare cases,February,"""2015.0""",90787.0,"""2""",665.0,12631339.0,AR,6.75,-0.320149281494146,0.22580645161290303,0,5,-0.0474735302086192,2,-0.0431831721871721,0.574621255939937,0.0104399108571162,5097888.0
Jumeirah First,VACANT,Unknown,Unknown,Unknown,Commercial,Vacant,Sell,25,"""2013""",Thursday,Rare cases,"""8""",June,9,2010,Monday,1946,12,March,32,"""2018""",Thursday,Rare cases,August,32,Thursday,Rare cases,August,"""2018.0""",253306.0,"""0""",332.0,253306.0,Unknown,6.0,-0.26481769939980804,0.29032258064516103,3,5,0.0141489204665898,0,2.44692435524875,-0.6607177538732989,-1.91899971783021,3350585.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,29,"""2016""",Monday,1292,"""11""",July,48,2011,Sunday,2589,11,December,30,"""2016""",Thursday,542,July,29,Sunday,560,July,"""2016.0""",312590.0,"""3""",631.0,27896331.0,SIDRA,7.0,-0.24463373621469897,0.9032258064516129,1,5,-0.0332906916929084,3,0.325123833933285,0.815777446993489,-0.18655993111095898,4353888.0
Island 2,VACANT,Rare cases,Unknown,Unknown,Commercial,Vacant,Delayed Sell,24,"""2015""",Sunday,892,"""10""",June,Unknown,Unknown,Unknown,NaT,Unknown,Unknown,Rare cases,"""2017""",Thursday,Rare cases,March,Rare cases,Thursday,Rare cases,December,"""2017.0""",11459115.0,"""2""",302.0,11459115.0,JB,11.25,3.5503370862989403,0.516129032258065,2,9,0.131395110214399,2,-0.606159751263728,-1.9045019221281,-2.09282310780204,26517330.0
Hadaeq Sheikh Mohammed Bin Rashid,VACANT,Rare cases,SIDRA,Unknown,Residential,Vacant,Delayed Sell,28,"""2016""",Sunday,1292,"""12""",July,48,2011,Sunday,2589,11,December,30,"""2016""",Wednesday,541,July,Rare cases,Wednesday,Rare cases,May,"""2016.0""",312590.0,"""3""",631.0,27896331.0,SIDRA,7.0,-0.24463373621469897,0.870967741935484,1,5,-0.0411677275050816,3,0.29871137931110103,0.666110472390214,-0.18655993111095898,4677888.0
Al Yufrah 2,VACANT,Rare cases,AQUILEGIA @ AKOYA OXYGEN,Dubai Tiger Woods,Residential,Vacant,Delayed Sell,34,"""2017""",Wednesday,1693,"""8""",August,45,2004,Monday,0,9,November,Rare cases,"""2018""",Tuesday,Rare cases,November,Rare cases,Friday,Rare cases,January,"""2018.0""",90787.0,"""4""",916.0,136234873.0,AKOYA,0.0,-0.320149281494146,0.870967741935484,3,4,-0.10170045199204301,4,0.16420350854997798,0.6313914876860071,1.4647622736214299,1274000.0
